Time,Event,IMSI,CellId,RNTI,TargetCellId
44.4742,HandoverStartEnb,9,7,64,3
44.4756,HandoverEndOkEnb,9,3,45,NA
44.7826,HandoverStartEnb,9,3,45,7
44.784,HandoverEndOkEnb,9,7,66,NA
45.2648,HandoverStartEnb,9,7,66,3
45.2662,HandoverEndOkEnb,9,3,46,NA
45.5914,HandoverStartEnb,9,3,46,7
45.5933,HandoverEndOkEnb,9,7,69,NA
46.1204,HandoverStartEnb,9,7,69,4
46.1218,HandoverEndOkEnb,9,4,28,NA
46.3984,HandoverStartEnb,9,4,28,3
46.3998,HandoverEndOkEnb,9,3,47,NA
46.9552,HandoverStartEnb,9,3,47,4
46.9566,HandoverEndOkEnb,9,4,30,NA
47.4342,HandoverStartEnb,9,4,30,7
47.4356,HandoverEndOkEnb,9,7,75,NA
47.5894,HandoverStartEnb,9,7,75,3
47.5908,HandoverEndOkEnb,9,3,48,NA
47.8514,HandoverStartEnb,9,3,48,7
47.8528,HandoverEndOkEnb,9,7,76,NA
48.4952,HandoverStartEnb,9,7,76,3
48.4966,HandoverEndOkEnb,9,3,49,NA
48.7824,HandoverStartEnb,9,3,49,7
48.7838,HandoverEndOkEnb,9,7,79,NA
48.9808,HandoverStartEnb,9,7,79,3
48.9822,HandoverEndOkEnb,9,3,50,NA
51.3308,HandoverStartEnb,9,3,50,7
51.3322,HandoverEndOkEnb,9,7,83,NA
51.5692,HandoverStartEnb,9,7,83,3
51.5706,HandoverEndOkEnb,9,3,53,NA
55.1174,HandoverStartEnb,9,3,53,4
55.1188,HandoverEndOkEnb,9,4,31,NA
56.5268,HandoverStartEnb,9,4,31,3
56.5282,HandoverEndOkEnb,9,3,56,NA
56.6676,HandoverStartEnb,9,3,56,4
56.669,HandoverEndOkEnb,9,4,32,NA
57.6704,HandoverStartEnb,9,4,32,3
57.6718,HandoverEndOkEnb,9,3,58,NA
