Time,Event,IMSI,CellId,RNTI,TargetCellId
26.3024,HandoverStartEnb,9,7,15,6
26.3052,HandoverEndOkEnb,9,6,11,NA
27.8736,HandoverStartEnb,9,6,11,7
27.8765,HandoverEndOkEnb,9,7,17,NA
29.0512,HandoverStartEnb,9,7,17,6
29.054,HandoverEndOkEnb,9,6,13,NA
30.0998,HandoverStartEnb,9,6,13,8
30.1027,HandoverEndOkEnb,9,8,7,NA
30.1668,HandoverStartEnb,9,8,7,6
30.601,HandoverEndOkEnb,9,6,15,NA
30.9588,HandoverStartEnb,9,6,15,10
30.9617,HandoverEndOkEnb,9,10,21,NA
45.8896,HandoverStartEnb,9,10,21,7
45.8925,HandoverEndOkEnb,9,7,21,NA
46.2032,HandoverStartEnb,9,7,21,10
46.206,HandoverEndOkEnb,9,10,28,NA
48.4048,HandoverStartEnb,9,10,28,7
48.4077,HandoverEndOkEnb,9,7,22,NA
49.08,HandoverStartEnb,9,7,22,10
49.083,HandoverEndOkEnb,9,10,30,NA
49.4992,HandoverStartEnb,9,10,30,7
49.502,HandoverEndOkEnb,9,7,23,NA
50.0816,HandoverStartEnb,9,7,23,10
50.0845,HandoverEndOkEnb,9,10,32,NA
51.7056,HandoverStartEnb,9,10,32,4
51.7085,HandoverEndOkEnb,9,4,21,NA
52.4368,HandoverStartEnb,9,4,21,10
52.4397,HandoverEndOkEnb,9,10,35,NA
56.8512,HandoverStartEnb,9,10,35,7
56.854,HandoverEndOkEnb,9,7,24,NA
57.3616,HandoverStartEnb,9,7,24,10
57.3645,HandoverEndOkEnb,9,10,37,NA
59.2112,HandoverStartEnb,9,10,37,6
59.214,HandoverEndOkEnb,9,6,21,NA
59.6896,HandoverStartEnb,9,6,21,10
59.6925,HandoverEndOkEnb,9,10,38,NA
63.0352,HandoverStartEnb,9,10,38,7
63.038,HandoverEndOkEnb,9,7,25,NA
63.3936,HandoverStartEnb,9,7,25,10
63.3965,HandoverEndOkEnb,9,10,41,NA
66.5696,HandoverStartEnb,9,10,41,7
66.5725,HandoverEndOkEnb,9,7,26,NA
67.4912,HandoverStartEnb,9,7,26,10
67.494,HandoverEndOkEnb,9,10,43,NA
71.784,HandoverStartEnb,9,10,43,6
71.787,HandoverEndOkEnb,9,6,25,NA
74.1328,HandoverStartEnb,9,6,25,8
74.1357,HandoverEndOkEnb,9,8,14,NA
74.288,HandoverStartEnb,9,8,14,7
74.291,HandoverEndOkEnb,9,7,28,NA
75.6336,HandoverStartEnb,9,7,28,10
75.6365,HandoverEndOkEnb,9,10,45,NA
85.6388,HandoverStartEnb,9,10,45,8
86.0267,HandoverEndOkEnb,9,8,18,NA
86.1252,HandoverStartEnb,9,8,18,7
86.2142,HandoverEndOkEnb,9,7,31,NA
86.2824,HandoverStartEnb,9,7,31,8
86.2852,HandoverEndOkEnb,9,8,19,NA
92.768,HandoverStartEnb,9,8,19,6
92.771,HandoverEndOkEnb,9,6,31,NA
95.048,HandoverStartEnb,9,6,31,8
95.051,HandoverEndOkEnb,9,8,21,NA
97.7604,HandoverStartEnb,9,8,21,6
97.8207,HandoverEndOkEnb,9,6,33,NA
99.2464,HandoverStartEnb,9,6,33,8
99.2492,HandoverEndOkEnb,9,8,23,NA
102.875,HandoverStartEnb,9,8,23,6
102.878,HandoverEndOkEnb,9,6,34,NA
104.654,HandoverStartEnb,9,6,34,8
104.657,HandoverEndOkEnb,9,8,25,NA
107.488,HandoverStartEnb,9,8,25,6
107.491,HandoverEndOkEnb,9,6,39,NA
108.259,HandoverStartEnb,9,6,39,8
108.262,HandoverEndOkEnb,9,8,27,NA
109.166,HandoverStartEnb,9,8,27,6
109.169,HandoverEndOkEnb,9,6,40,NA
