Time,Event,IMSI,CellId,RNTI,TargetCellId
48.2036,HandoverStartEnb,9,10,66,11
48.2121,HandoverEndOkEnb,9,11,47,NA
48.34,HandoverStartEnb,9,11,47,2
48.3417,HandoverEndOkEnb,9,2,35,NA
49.2128,HandoverStartEnb,9,2,35,5
49.2142,HandoverEndOkEnb,9,5,40,NA
49.6312,HandoverStartEnb,9,5,40,11
49.6324,HandoverEndOkEnb,9,11,48,NA
50.2182,HandoverStartEnb,9,11,48,2
50.2199,HandoverEndOkEnb,9,2,36,NA
50.5336,HandoverStartEnb,9,2,36,11
50.535,HandoverEndOkEnb,9,11,50,NA
50.9344,HandoverStartEnb,9,11,50,5
50.9356,HandoverEndOkEnb,9,5,41,NA
51.6122,HandoverStartEnb,9,5,41,2
51.6139,HandoverEndOkEnb,9,2,37,NA
51.8268,HandoverStartEnb,9,2,37,11
51.8282,HandoverEndOkEnb,9,11,52,NA
53.1838,HandoverStartEnb,9,11,52,5
53.1852,HandoverEndOkEnb,9,5,42,NA
53.8104,HandoverStartEnb,9,5,42,2
53.8116,HandoverEndOkEnb,9,2,38,NA
54.5552,HandoverStartEnb,9,2,38,11
54.5564,HandoverEndOkEnb,9,11,54,NA
54.9954,HandoverStartEnb,9,11,54,2
54.9966,HandoverEndOkEnb,9,2,39,NA
55.4166,HandoverStartEnb,9,2,39,11
55.4178,HandoverEndOkEnb,9,11,55,NA
55.7996,HandoverStartEnb,9,11,55,5
55.8102,HandoverEndOkEnb,9,5,46,NA
56.4674,HandoverStartEnb,9,5,46,2
56.4691,HandoverEndOkEnb,9,2,40,NA
56.9166,HandoverStartEnb,9,2,40,11
56.9178,HandoverEndOkEnb,9,11,57,NA
57.4568,HandoverStartEnb,9,11,57,5
57.4582,HandoverEndOkEnb,9,5,47,NA
57.9704,HandoverStartEnb,9,5,47,3
57.9718,HandoverEndOkEnb,9,3,76,NA
58.575,HandoverStartEnb,9,3,76,11
58.5765,HandoverEndOkEnb,9,11,59,NA
59.0698,HandoverStartEnb,9,11,59,3
59.071,HandoverEndOkEnb,9,3,79,NA
73.344,HandoverStartEnb,9,3,79,2
73.3452,HandoverEndOkEnb,9,2,42,NA
76.0736,HandoverStartEnb,9,2,42,3
76.0755,HandoverEndOkEnb,9,3,93,NA
76.7544,HandoverStartEnb,9,3,93,2
76.7558,HandoverEndOkEnb,9,2,43,NA
77.73,HandoverStartEnb,9,2,43,11
77.7317,HandoverEndOkEnb,9,11,65,NA
78.8074,HandoverStartEnb,9,11,65,2
78.8086,HandoverEndOkEnb,9,2,44,NA
80.6192,HandoverStartEnb,9,2,44,5
80.6206,HandoverEndOkEnb,9,5,54,NA
81.1006,HandoverStartEnb,9,5,54,3
81.102,HandoverEndOkEnb,9,3,101,NA
81.6218,HandoverStartEnb,9,3,101,2
81.623,HandoverEndOkEnb,9,2,45,NA
81.9808,HandoverStartEnb,9,2,45,11
81.982,HandoverEndOkEnb,9,11,66,NA
82.1328,HandoverStartEnb,9,11,66,2
82.134,HandoverEndOkEnb,9,2,46,NA
90.1888,HandoverStartEnb,9,2,46,3
90.1899,HandoverEndOkEnb,9,3,112,NA
90.8468,HandoverStartEnb,9,3,112,2
90.848,HandoverEndOkEnb,9,2,47,NA
93.445,HandoverStartEnb,9,2,47,3
93.4461,HandoverEndOkEnb,9,3,115,NA
93.6368,HandoverStartEnb,9,3,115,11
93.6379,HandoverEndOkEnb,9,11,75,NA
94.0192,HandoverStartEnb,9,11,75,2
94.0206,HandoverEndOkEnb,9,2,48,NA
104.097,HandoverStartEnb,9,2,48,6
104.098,HandoverEndOkEnb,9,6,51,NA
104.367,HandoverStartEnb,9,6,51,2
104.369,HandoverEndOkEnb,9,2,49,NA
105.422,HandoverStartEnb,9,2,49,10
105.424,HandoverEndOkEnb,9,10,92,NA
105.858,HandoverStartEnb,9,10,92,2
105.86,HandoverEndOkEnb,9,2,50,NA
106.27,HandoverStartEnb,9,2,50,10
106.272,HandoverEndOkEnb,9,10,95,NA
107.052,HandoverStartEnb,9,10,95,2
107.053,HandoverEndOkEnb,9,2,51,NA
107.767,HandoverStartEnb,9,2,51,10
107.768,HandoverEndOkEnb,9,10,97,NA
108.343,HandoverStartEnb,9,10,97,3
108.345,HandoverEndOkEnb,9,3,132,NA
108.767,HandoverStartEnb,9,3,132,10
108.769,HandoverEndOkEnb,9,10,98,NA
109.141,HandoverStartEnb,9,10,98,6
109.142,HandoverEndOkEnb,9,6,56,NA
109.41,HandoverStartEnb,9,6,56,10
109.411,HandoverEndOkEnb,9,10,100,NA
109.683,HandoverStartEnb,9,10,100,2
109.684,HandoverEndOkEnb,9,2,52,NA
110.171,HandoverStartEnb,9,2,52,10
110.173,HandoverEndOkEnb,9,10,102,NA
111.628,HandoverStartEnb,9,10,102,2
111.629,HandoverEndOkEnb,9,2,53,NA
111.95,HandoverStartEnb,9,2,53,10
111.952,HandoverEndOkEnb,9,10,105,NA
112.53,HandoverStartEnb,9,10,105,3
112.531,HandoverEndOkEnb,9,3,141,NA
112.802,HandoverStartEnb,9,3,141,10
112.803,HandoverEndOkEnb,9,10,106,NA
113.434,HandoverStartEnb,9,10,106,2
113.435,HandoverEndOkEnb,9,2,54,NA
113.9,HandoverStartEnb,9,2,54,10
113.901,HandoverEndOkEnb,9,10,107,NA
114.498,HandoverStartEnb,9,10,107,3
114.556,HandoverEndOkEnb,9,3,145,NA
114.699,HandoverStartEnb,9,3,145,2
114.7,HandoverEndOkEnb,9,2,55,NA
116.432,HandoverStartEnb,9,2,55,3
116.433,HandoverEndOkEnb,9,3,148,NA
116.615,HandoverStartEnb,9,3,148,2
116.617,HandoverEndOkEnb,9,2,56,NA
126.063,HandoverStartEnb,9,2,56,10
126.064,HandoverEndOkEnb,9,10,129,NA
126.347,HandoverStartEnb,9,10,129,2
126.349,HandoverEndOkEnb,9,2,57,NA
136.499,HandoverStartEnb,9,2,57,10
136.5,HandoverEndOkEnb,9,10,137,NA
136.621,HandoverStartEnb,9,10,137,2
136.67,HandoverEndOkEnb,9,2,59,NA
146.071,HandoverStartEnb,9,2,59,10
146.072,HandoverEndOkEnb,9,10,143,NA
147.286,HandoverStartEnb,9,10,143,2
147.287,HandoverEndOkEnb,9,2,61,NA
149.566,HandoverStartEnb,9,2,61,10
149.568,HandoverEndOkEnb,9,10,148,NA
149.978,HandoverStartEnb,9,10,148,2
149.979,HandoverEndOkEnb,9,2,62,NA
151.565,HandoverStartEnb,9,2,62,10
151.566,HandoverEndOkEnb,9,10,151,NA
152.784,HandoverStartEnb,9,10,151,2
152.785,HandoverEndOkEnb,9,2,64,NA
153.943,HandoverStartEnb,9,2,64,3
153.944,HandoverEndOkEnb,9,3,208,NA
154.271,HandoverStartEnb,9,3,208,10
154.272,HandoverEndOkEnb,9,10,154,NA
155.346,HandoverStartEnb,9,10,154,2
155.347,HandoverEndOkEnb,9,2,65,NA
156.646,HandoverStartEnb,9,2,65,10
156.648,HandoverEndOkEnb,9,10,159,NA
157.631,HandoverStartEnb,9,10,159,2
157.633,HandoverEndOkEnb,9,2,66,NA
159.121,HandoverStartEnb,9,2,66,10
159.122,HandoverEndOkEnb,9,10,160,NA
160.537,HandoverStartEnb,9,10,160,2
160.538,HandoverEndOkEnb,9,2,67,NA
161.614,HandoverStartEnb,9,2,67,10
161.616,HandoverEndOkEnb,9,10,162,NA
162.151,HandoverStartEnb,9,10,162,2
162.152,HandoverEndOkEnb,9,2,68,NA
170.45,HandoverStartEnb,9,2,68,3
170.452,HandoverEndOkEnb,9,3,222,NA
170.697,HandoverStartEnb,9,3,222,2
170.698,HandoverEndOkEnb,9,2,69,NA
174.925,HandoverStartEnb,9,2,69,10
174.926,HandoverEndOkEnb,9,10,168,NA
175.277,HandoverStartEnb,9,10,168,2
175.278,HandoverEndOkEnb,9,2,70,NA
175.956,HandoverStartEnb,9,2,70,10
175.958,HandoverEndOkEnb,9,10,169,NA
176.462,HandoverStartEnb,9,10,169,2
176.463,HandoverEndOkEnb,9,2,71,NA
179.504,HandoverStartEnb,9,2,71,3
179.505,HandoverEndOkEnb,9,3,233,NA
179.928,HandoverStartEnb,9,3,233,2
179.929,HandoverEndOkEnb,9,2,73,NA
180.758,HandoverStartEnb,9,2,73,5
180.759,HandoverEndOkEnb,9,5,88,NA
180.932,HandoverStartEnb,9,5,88,2
180.934,HandoverEndOkEnb,9,2,74,NA
189.579,HandoverStartEnb,9,2,74,11
189.58,HandoverEndOkEnb,9,11,120,NA
189.892,HandoverStartEnb,9,11,120,2
189.893,HandoverEndOkEnb,9,2,75,NA
191.418,HandoverStartEnb,9,2,75,3
191.419,HandoverEndOkEnb,9,3,240,NA
191.624,HandoverStartEnb,9,3,240,11
191.626,HandoverEndOkEnb,9,11,122,NA
191.791,HandoverStartEnb,9,11,122,2
191.792,HandoverEndOkEnb,9,2,76,NA
195.286,HandoverStartEnb,9,2,76,10
195.287,HandoverEndOkEnb,9,10,175,NA
195.942,HandoverStartEnb,9,10,175,2
195.943,HandoverEndOkEnb,9,2,79,NA
